labels,clean_text_stemmed,emoji_count,has_emoji
0,فلس حرم مدلوله۔۔ول شكل فدك بعو,0,0
1,خمس لحڨ جره ملك موت يراجيلحڨ ولي عرك مرهالمشهور دغباجيالمشهور دغباج,0,0
1,الل رحم بطل يبن مصر خلص رمز رمز مصر رغم انف حقد,0,0
1,سيد رشد نكز نشر عده ملف ولن قال حقق رفع اي وزر دعي قضء,0,0
1,الل يعز كرم نصر سدد خطك وفق لخر بلد عبد سيد رءس,0,0
1,كنت تكد كفل ورا نصه دي شغل رتب دقق ومصداقيه فل جزا الل خير جزء,1,1
1,ربي فرج ان شاء الل وعل مغب يرب علم ناس غلط ورب غفر رحم ورب يهد ان شاءالل يهد امه حمد همي يكون عند امه تحب,0,0
1,يكون نءب طلع عندو علم كاش وين تحر عاه,0,0
1,احس برك الل يكم طبق ماتفضل بيه فرض بين شكل علن اهل نجف شرف خلل سءل علم رءه سمع سءل وصل جمع اهه معايير عمد خير كلف هام دءر وان تكون صدق طبق قيس,0,0
0,تلل نكم جهل وحو لبو لبو كلب,0,0
1,نبي لكه جده زوج اني جاد نبش فتر عرف خطب طول,0,0
1,سحج لوط ومل فخر,0,0
1,حمد لله عرف بلي قرا عمرو يضع يجي نهر يلق وسط تعو,0,0
0,شيخ بطخ,0,0
1,راه تنر بيت,0,0
1,زير ان شاء الل شتا زمن اتر كان جهز,3,1
1,حسب الل نعم وكل لرد انه وبو حسن سيد بلد حفض الل لرد لكا وجش شعب,0,0
0,قسعيد كبر خطر علي ونس عءل عملاء اير قذير هدف دمر ونس علي شعب ان فهم,0,0
0,حمل حطب شمط حمل حطب لعن جءز,0,0
0,ليش اكن تحك حكي كرد كانت لمت لحس طيز لسه برح حرر رقه علي عقل خره,0,0
1,برك الل علي بجج يكم وعر طوب عجب حلق كنتم يكم فضل داء,0,0
1,ولل شعب نحب بعض وجد ومف بين الا فتن سءل سلو ليب قلب علي بعض شوفو حتي ضهر,0,0
1,الل يعز سعد يرب حفظ ولي عهد حمد بن سلم بن عبدالعزيز,0,0
0,حرم لطف تلك وقح ؟ الل حرم عقل متل احرم دين شرف,0,0
0,ترث ليش الغ قرر وفض متص غضب علم بعد رجع نفذ,0,0
1,قلت عمل طيب شغل يكم شتم 3 سنه خلا يكم جنب رقد ربه خشم فعل يهن سهل هون,0,0
0,دي فجر زمن,0,0
0,لعن الل وعل شكل وسخ,0,0
0,جبر جهل عندو لحق ڨدف لخل جهل تفه,0,0
1,شبه ونق,0,0
0,شو فيد حجب اما لحق صرت شهر بلي حمدلل,4,1
0,ثءق عمد فدو بده جمع جلس امن دول يقر بيه مو بكف زجك روح تكد لان حسب عزز قدر,0,0
1,نور شاء الل حفظ الل وظف سلط رجء يجد وسل سعد غزه نتم سحب حسب لدي بنك طين، فنح ضءق اله شدد سبب عدم تمك طول فتر حرب علي غزه كذل رجء دخل ادي شرك قدس ودر شفء وبت جلا ينا غزه فنح اشد حجه بثم قطع خاص رجء همم جدا بهذا خصص,1,1
1,حمد احج علي رتب بدن شهر اكو رتب وحن صحب عءل وعد تزم سلف يجر طبع اخر شهر تعب ولل,0,0
1,كفو بطل,0,0
0,ناس كدا فشو عرض يضء وسم,3,1
1,صور دلل علي حب عرق زعم خلد خرج بدن جبر ملق رحم الل,0,0
1,لقط جمل وفي بزف ديل سءل رفو رفو رفو رجل درك لكي,0,0
0,عود علي لحس صبابيط وصل,0,0
1,عمل ال نفس الا بيع ارض جنب دي خين وطن,0,0
1,صقر لجو نعم نكم ضلع,0,0
0,كلب احس,0,0
1,وطن رح يحض لكل زعل حرد وهم حلم لكل رح يقظ يلق نفس بحض وطن,0,0
1,صحح سين صره سهم عطء فكر غلط راه نكر ان عنصر نسء ثقف حرم,0,0
1,ربن يعط صحه عفي حفظ وفق سيد رءس ابو ازن,0,0
0,غرب دول شفر نصب علي مال عام ارض قرء غرب دول قمع زرواط تهدر كليم عند يدو حبس,0,0
1,برك الل لبس غرب قلد غزي نس، ولل غرب عمر جزءر ونس قافيا، حتي بدع تاع دار ولو ونس بسو قفط غرب علي حجه هبل,0,0
1,لهم حفظ اهل سود رحم شهداء نصر عجل اجل,0,0
0,بزم دا نظر صوت طرب قسم بلل حصل سوق توك,0,0
0,الل ينع عنو,0,0
1,نصح ناس افي زول يقل الل ضرك قول ضرا لنو الل بضر زول نهي,0,0
0,ولل شبه علي يالجواري عصرو روح متلحقوش حتي سبط,0,0
1,حرر بذن الل علي قدر قرب بلد,0,0
1,روع روع برك الل حلك,2,1
0,لاي حد عهر سقط نتو وصل لعم بعو ناس عم تمت ولد,0,0
1,قصر اقح قصد امر,0,0
0,ززل غرقو رتح دبا,0,0
1,وقل عكس مكن فالقذافي لايتراجع قرر وخاصهالمصيريه رمب يسع حصل علي مال وكل قبل اماالقذافي عكس وهم نقط رمب اهم شء قرر صهي قذف اهم شيء لديهالقضاء علي صهي,0,0
1,عمه زمن كانت عمه كانت امه ثقل امه كان عرف حق الل وحق ناس الخ اخ كانت عمه عمه,0,0
1,عقبل ملي سني قءد نعم قءد,0,0
0,هذي بلد عرص زنا بلد صهي,0,0
0,نيل زيل,0,0
0,اثن فتل,0,0
1,دا قرح بني ركب ينء كوس عبر رحل نيل كوس الا رنك شغل علي شرع سنه ربع كله عمر خطط جمع ام درم سلم دا نشر صور صمم قرح كلم جمل دي رءي فرض ناس نبه ليه عمر بلد فتر جيه دي,0,0
1,وفق الل سدد خطا,0,0
0,زمن عيز فشخ علي ادء علم برد,0,0
0,عدس ويد خرع صدق خرب يهج ترا انت عين حله عدس,1,1
0,يعل جرج لقص,1,1
1,ولل انا ونس عجب قيم كفتاج حرم 100 ولل بنن هبل زور ونس ماتنساش اخو وبي,0,0
1,جيش شعب دول برك لبن,0,0
1,الل محي شبب سور يلي نخه بته نجب سير بنت بلد عطل,0,0
0,حدا دفع وخل يخر,0,0
0,هدو رحب يهم فدر هضرش علي غرب,0,0
0,حرب نتم شعل نار هرب فشل خطط انت تغش نو؟ كيز شعلو تحه قدر لان هرب علي اي حال صفه شنو وثر شن؟ لسه تصف 3 سنه حرب؟ ولل ثور دي تني الا وهم ونت اصل الك بيه انت سرق فشل عمل اي عمل دول رعي ضلل,0,0
1,قده ارس عمل,0,0
1,يدو كيحمق ولل,0,0
1,علي حق وكن حرم,0,0
1,نور نن، الل سعد ، سعد بهذا كلم طيب,2,1
1,عدل خدم ناس كثر وان شاء الل كمل نفس طرق,0,0
0,ايه ال كرو دلق اكد صيب ضد بلد,0,0
0,جد زقفو جهل فرق قعد شرع زقفو ولي جزير جزير حله ونس زلتو حكو جبر,0,0
1,بذن الل علي رجع سود فضل شكر ملك خير عطء الل حفظ يغط ان شاء الل يدك يرض ان شاء الل برك انم ضاق طعم تربع عرش عظم بره,5,1
1,ولل وحش بطل زلم فهم كمن,0,0
1,الل رحم تمت رجل بعد,0,0
1,رح خلص هلق تصر ذكر رجع قيم ارض انس مال,0,0
0,وضح انه فرغ دخل طول وقت تزن شعر طرق بلغ فتح فمه نهء كلم لحق حلم لند,0,0
1,سمع علق خوت عرب فرح فخر بلد يزر عمل عبط هبل قعد اقل قلم حول قسم باي شكل ناس عرف هبل عملاء عود كلم دول علم غلب كون قاليم بسط ثال جره مصر وهذا عبر ثره تنع لاي بلد ولب عطا ربي تنع ثقف اقص اقص,0,0
0,كليزق وسد حلق,0,0
0,لوك تحصل اخت نكر نكر,0,0
1,انا ونس كفتاج اطب يلي كلتو انت لان صحن كسكرو كفتاج كفتاج خبز اقل حرر شبع سرع حرف شري اكل ربع ارح ادر مين يكل بقي,0,0
0,حقر كلخ الل يخذ لحق تبع,0,0
0,قبل سخف وتف ميز طرف,0,0
1,قترح غسل خضر قصن احس نفع يعط صحه حله اي ولل حڨح اني غسل ڨبل نڨص,7,1
0,وزر جلب دخل,0,0
0,روح ترس زوج هيه حوث ياب قحب علم انت وبن سلم اشهرواحدفي بيت دعر نجل,0,0
0,هوا صدم بشر يسم صدم بشر اكد حيو,0,0
1,فدت الد ربت,1,1
0,عدم تزم زرء عرف ادء قسم علي صحف شرف فتح باب اما نهم نتم دين ام، او ان نيا وطن نوا صدق حالتين، سلك يثر الش عكس خلل بدا ولء,0,0
1,نبغ نظر سبك وفر مره ثني,0,0
0,فسي فقط اما بنت حرم ترب ارح تسي,0,0
1,وفق حصص حزب حكم وفر تطلب شرع وتك جرء دعم جيش لاستكمال حرر وطن,0,0
1,رءس نخب شعب، قرر صحح وفق دستور مش علي هوء اخو,0,0
0,ليش سءل غبه ضيف لزم غلو حضر,0,0
1,الل علي الم سور,1,1
1,لحل لقو بلل علي عظم حسب الل نعم وكل الل ستر ستر عرض شرق يمن غرب شمل جنب,0,0
0,حرب دمر خرب حرق خضر يبس خرب دمر عهم لحل وحد هدا عجز بله رول قصر ردي عجز عسكر خبت خري لكش لدي سلح امر فتك جيش غرب قوي سهل لحل هوم كسمعو قرطاس تبل رول هرب متل صراصير جرد شفو بلابلابلا ولاستفزز فقط اغر,0,0
1,عظم انت يوط عدد عرق خلف عرب فرق قبط هند ربر جمع حب وطن سود,0,0
1,الل يبر بدر نور يرب,0,0
0,كذب الل يلعنكضيوفك جنو ببت صلح اخك كثر 3 شهر ونت شخص كنت ريح جاي علي وجب عند لمت نصف ملي ابقو عند كثر ربع ايم كذب ارح يفد بشي ارح كدر رجع عرق ولي برس حلم يقض فحس الك تنس,0,0
1,ويد ويد حلو هه,5,1
0,ضرتط,0,0
1,احن كثر بلد عند واع خلف كسكس كسكس خروف، كسكس لحم اعز او جدي ، كسكس لحم بقر كسكس ،بالدجاج كسكسي، سمك كسكس خطبوط قرنيط ، كسكس روب حشي كلمار ،كسكس عصبان، كسكس لحم قدد جفف بهر نسم قدد كسكس رزق ههو لحم خرف زبد حلب فكه جفه طعم شهي حلو قت، سفه ورق سبس عرب ، كسكس مرش يشب بنخ كبر ورق لفت عند يكون طور نمو شهر دين قفص ، سفف ونس نول اخص وجب سحر كثر واع كسكس اشء الل تنع حار توسط حلو لكن نست طبع اكل شعب اذا اعد بيت ونس تكون اشه اطب,1,1
1,روع نجم نجم,0,0
1,خطه صغر بعد وهذا اخو علي اسس غسل عار,0,0
1,مسك ملك كيدير جهدو باش تكون امر زون الل يشف وعف لين يرب,0,0
1,صادق، بنت باسبوعحتي زرع زرع يبغ وقت,0,0
0,قنو زيقو جيبو غني كبر دخلو بيت الل يخذ يكم لحق,0,0
0,نصب كنت حدا دفعو فيك,0,0
1,اشء الل امه بخر اصو بهذ قوه شجع,0,0
0,يلا جان رضو ولد علم ونس همش,0,0
1,احب لبن احب لبن دنا انت وطن فضل لبن,0,0
1,نرج وفق نمل ان تري حكم شبب تبد ثور لتح وصف دول رءس صءب سلم رحم الل,0,0
1,الو اجب لهج غرب,0,0
0,ول علك ماازنخ مااتقل دمك ولل سمح يطو الق تضف اما سخر عالاخر,0,0
1,تحا ولد نيل احن تحا جزءر,0,0
1,ونا عمن قرء علق عسل,0,0
0,كود صعلو عمل ترك,0,0
1,جزا الل خير,0,0
0,بقي عيش غبه اسف,0,0
1,سخف بين برك,0,0
0,صاب مصر نهي,0,0
0,ده غبي نقض كلم نفس,0,0
1,يعط صحه ورد لحظ تحس دفي وفي روح دار اما بلص يمه ديم تحس وجد حتي وهي فرغ ربي رحم يخل ديم احل ورد,3,1
0,شنو يهد لعن ولد عهر,0,0
0,لتر حطت وجه كنه صحن,0,0
1,صدق محب بنن,0,0
0,الل يعط لعز اما ذل، راكي،,2,1
1,بطل يبن رجل كلن قوم اذق قهر,0,0
1,حمد لله علي لكه بلد حبب الل وطن ملك لهم حفظ ملك غلي حفظ كرم سءر اسر لكه عاش ملك,5,1
1,صدق شيخ امل بنء دول سيس يري نفس دول,0,0
0,الل تبن فيك تبن,0,0
0,ايا ربي غدي حرم نعم كله عرف لهش بقم نعم ماء شطب حتي قعر بحر,0,0
0,مو تكو انت حرم تلك متل بقي عهر نص سعه قلع يلع مثل,0,0
0,نسل الل ان يرن يكم شهر عجءب قدر حفد خنازير قرد,3,1
0,يعط عمي يعم ،ون معاه،ر عمه بلا ندع,0,0
1,طلع فتر قرح انس جدا ميز ورق,0,0
0,الو شين قا طيحو علي بعض الل نعل تفو يهم,0,0
1,ليح وحد عرف خطا تعو رفو عمر ليح وحد عرف خطا تعو رفو عمر,4,1
1,حمدلل علي نعم امن عيش امر,2,1
1,رنا معا خوت ربي نصر قرب وقت كوراج برك كونو يد وحد خرجو كامل بقش فات رغم شكل بقو خوت قلب معا حتي تدو حقكم نشل,0,0
0,انت شفت كشه بتع عوده؟ لقد نهي زمن بدل كرف قمه ندق فخر نتم تعد قسر عرض علي محا شرب كاس شرب سود سبب فعل يهد بال الا رءت رتد دمر حمراء كبل يدي,0,0
0,ميمكنش كيهضر بحل جلس قهو,2,1
0,كله كلم علي ارض وقع شفن فرق كلهم سبق عالغباء,0,0
0,طلق طمع تحب فلس فجر,0,0
1,خير بنن وفق وفق يرب تكون هلس خير وبر,0,0
0,لسن عبر بلع جري,0,0
0,الل نكب ارس,0,0
0,وسخ عد حدا يتحملهابتقرف,0,0
1,شرف ، اخت غلي شكه ويد علي حمس نشر امك سعد جدا كون احد عضء امك ءسس,0,0
1,ولل يدو حكم فيد عظم لين حنا صغر خصت انا كمراهق,0,0
1,حيت فدت لبن سمء ورض شعب اخت غدد الل رحم زوج بطل لبن الل رحم,0,0
0,حكم فسد احن شعب ارد نفع,0,0
0,ليش عضء نقل مايفعل يده علي صحف افش ني صدق عهم اذا,0,0
1,جمل جدا غيه روع جمل احس سيد جمل,0,0
1,كلش فخر بيك,0,0
0,نطر ؟ فلي قلع نظف صرم درع,1,1
0,عقرب لعب عقل غفل,0,0
1,بنت بيت قمر,8,1
0,حيل قلك عين طرء,0,0
0,احا صرت احا,2,1
1,عبر نفس فقط احن فخر ستي واح حرن احك بسم مش بسم شعب ارد او حكم ارد انا نفس وقع لاي ارد كلهم فخر قده خضر ولل فرج علي امت وعل خضر يحم بلد بلد سلم جمع,0,0
1,دكف شكد حيتو شسلف هس وذا لتر,1,1
1,رنا عاك سيد نءب حرم شعب سلط فهذ بلد حبش خدم روح ارح كين رجل حاب خدم اشي عرقلو فالمشاريع نمو خصه ولي ام بقي ربي ثبت لحق,0,0
0,جا لعد شنسويل خوه سحه نعم تنشر,0,0
1,بحر شتء غييرر,1,1
1,سمع قسم دمع عين فهم الا جزءر,2,1
1,اني مره تخل انس كعد كبل جوب سلت ولي بحا فعل سلت تخل وحد يحج يبج يكل لان دخل علق اسر الم الب طفل كثر شيء تثر بحا ياا ربي,0,0
0,لحم كردغ كيب مايطيب كوكوط هاد ترك صحر خلء راه كايطلعو علام خري,4,1
1,نعم ذكر طيب خلف زين رجل كفا نعم نطق علي رجل نعم طبق علي خلف زين بكل جدر رجل فهم نظف عقل ثوب عدن,0,0
1,نعم يكم كفو بطل,0,0
1,جنب موط عيدروس قءد,0,0
0,عمل جيد ، كثر وزر سحق حرم عكس وزر طقه عدل,0,0
1,هببلوو جير شاب,2,1
0,عاق,0,0
1,عود طوعيهوبرغبه شعب شوق وحن دير رءح طفل ذكر نبل لقء اهل حبب فضل لله رب علم جيش عظم حمد لله شعب عرف تمم صلح عدو جيش شعب نقط سطر جدد,0,0
1,عطو ثمر فلح جنب غار جبل درج اول صدر,0,0
0,حدا بيح حدا طز شو غيرين،,0,0
1,فخر عرب ابو ترك,0,0
1,يعط صحه صءح قمه امه عندهمش خبر,3,1
1,بكف جدل سنه اليوم علم حدد ولد هلل دقق ثانيه، خلف مش لنه حدا شطر حد، لنه نهج خلف ناس تمش علي رءه قط، ناس عمد حسب فلك ولل بحج طبع يمش سعد لنه لحج ربط عرف سله اجتهاديه، مش عقيده، نحل معر وسم,0,0
1,لول مره يطب جزءر زيت حله صنع وبلايادي جزءر لله يبر ربي يقي عمل ان شاء لله يبق ستر,1,1
1,الل يبر رحمو غلي تفق طبع مش غرب ورب حفظ حفظ تام وبع تنم ودم قمه يرب يرب يرب,0,0
0,وشي ناس رهم رسمو صحراء شرق قلم رصص متخافوش ناش نسي حقكم ركم بال قرب لحق عبر هوء طلق,3,1
0,نسي حرك اسن شيط هدف نشر فحش جمع طرق شعر برق حرر راه يرد سهل وصل اليها حقق هدف,0,0
1,كمل يدو حتي اخر عبر زون شبب,0,0
1,انت فضل دعم حتا اله رفع قدر,0,0
0,انت بعد عم بح؛ ؟,0,0
0,صحف دير سءل علم حسب الل زيدو بزف صحب فتن انت ابق نسب ترك,0,0
1,هلاقلب,0,0
1,برك الل قدت تهل اهل دبي,0,0
0,ملا حله هذم ااءفارقه ،شن قزز,0,0
1,غلب رجع بذن الل علي وطن ربن حفظ حكم جيش افي حجه اسم عود قسر عوز رجع رجع,0,0
1,ولل نشف نول نبك علي امي شبهال الل رحم ومي ورد ربي يطل عمر,0,0
0,حرم يالكوردي مسح فيك بلط عمك ردغ,0,0
1,قسم بلل انك اطب سان كوكب صحت وهن علي سلط,0,0
1,ده عيش يهو اكل شرب فسب وبنتواصل اهل جير ولد درس عيش اعز بيت كافل فضل كتر شكل وحد توج ماشغال او اعند زول دعم ماد حيت حتك صعب وقع غلب عظم شرك صنع خزن بيت جره بنك اما عدت عمل او صين حال ولل همه سعد نفس ترد روح,3,1
1,هذو هوم نسا تاع لصح,0,0
0,صهو شرف نكم طرش بحر وبق حجج,0,0
1,شكر بزف ،لل عجبتو بزف,0,0
1,رار لبن لحظ بكل ظرف سيء حيط حول صعب حيل اوق يعد عظم شعب حضر,0,0
0,رقب فين فطس,0,0
0,احد بقي سمع عجز شمطاء ؟,0,0
0,لوع الل جبدج حرم تهل كف 9 56 10 00 ام شعر صفر زعج تعد قصه لبء ساح الف مره ريي شخص هالحلق كثر,4,1
1,اتم حمد بشر يصر اله دور سيس عرق احس كلش ثقه ويف شكل,0,0
0,لمع شبح وجه نحس,0,0
0,بلل اذا مثل حكم حماراتيه، وقع تكون خلق ولد نقص صهو ؟,0,0
0,اي عار علي خطر الض بلل يسر درهتو كبد علي اسس ايم ظغي الض هرب شمع كنا نشر شني دير بيع قعد فكر الض هرب ايم ظغي كثر توا,0,0
1,ماشاءالله الل يدم هالصحب حله,2,1
0,سءل حطط صدر عشن ذلو جوعو هدل حيت,0,0
0,الل حرق وطي,0,0
1,برك ريس بحم رحم,0,0
0,انت قعد امر يان خبث سيد وفر كيز وحر سلم تني ود حرم سود صور ماتشوفو يان كلب امر ومذ دقلو عرص؟,0,0
1,نهم حرر رقي فكر نقه قلب,0,0
0,شو خصك الل شغل بحل حدا شتغل حلو ظل ريض نفس حيه,0,0
1,لحل عسكر سين شكل تقم حكم وفق حلل رلم وحد ليب بصف,0,0
1,نعم كرم تهل خير اخي طيب,0,0
1,الل يطل عمر يري رجع نشف سلسل انت بطل,4,1
0,عبر عبر هه شبا نتي خنز كلب نتي تبغ قولول شطش خنز عايرو فيك شبه وزن شاء الل انش رني علي رهم عايرو لشر كون تشف انا نتي عور,0,0
0,هه انت هوا كلم كير,0,0
1,بكل كان زين شين بعض يحب نزل عشن صعد بعض يحب يكون كبر واضع اشي سيد اكل اثن قدر رب علم كبر فعش جذي وحد فرض انه يكون علي بين نفس انا حمدلل ابي لكل وصل حق يبه حقق مني لان نهي يبق فلش حقر او نقص ؟ كله حجي فضي,0,0
0,شكل شكل نور خبي انس حلو رح رجع يشف صلو نور,0,0
1,انت بمه رجل ربن يحم مصر شعب مصر رءس مصر,0,0
0,تخلف ريض ذكر خرج عقد نقص علي نسء,0,0
0,حد سرج يحك لان رح لعن ابو شرفو مين يكون,0,0
0,اكل خري ونت خونج كلب كلم امر تاج رسك تثر فتن امر سعد وشخ ناس انت,0,0
0,الل خرب بيت انت عبس,0,0
1,الل يبر كوتش رحم غلي ربي يقي ان شاء الل قدم قدم ورب يشف يعف يمد بصح عفي يرب,1,1
1,علم فتي جرد حق، ثمر قبل جمع كمل خطه رءد ربط علم سلم تمك جيل جدد شاء الل برك الل,0,0
1,الل سعد حفظ,2,1
0,ولد كلب وضع زري دلخ صرت ضحك انت تزر فبر اقل حسن شغل حمر,0,0
0,كون خرت قلتيش هكا,0,0
1,خير لعو رمش عين مسء خير فاس ورح عطر,2,1
1,ورب احس قرر ريت شمل دول,0,0
0,يع تقل ركب حشي,0,0
0,خير تجر خنب سرق خين,0,0
1,احس حجه تكون فته ريض جيدو للي,0,0
1,ربن يبر عمر ريس زرء تحا مصر,0,0
0,بلد قتل نسء شن تنو حول قوه الا بلل,0,0
1,اي ولل خوش عصر خبل,2,1
0,انت علم الل انك ابن زني,0,0
1,احس سيد لوء الل نعم نظر ثقب عند ادن شك تقل صحح,0,0
1,فضل عءل ولل,3,1
1,حفظ الل طهر عفف حفد امه ءمن حفظ الل نسء سلم لهم امن,0,0
1,ربي رحم زعم ترك فرغ لاء ابد,0,0
0,لعن الل علي الل رحم,0,0
1,تلق داء قمر,2,1
1,خطه متز يعط عفي,0,0
1,غني فتق اما قال 300 سنه ضيعوش غمض قولو راك جهل ونس ارخ كبر حضر امازيغيه عظم وصل لل 10 الف سنه كثر,0,0
0,عله نعط برم كين عرف,0,0
1,عشه ونس حره ابه ابد دهر عزء خون عملاء رحم الل علي شهداء برر,0,0
1,اعن الل سيد رءس ،,0,0
0,مش عرف دين نفس حجم كبر حجم ليه وكن حور كون او خلق الل كون علش ونت شخه اس فسد خرا كله,0,0
1,عفت منكبالتوفيق ولل تهل كتر كده نسب دي اول دن، فرض كرم كثر كمن اول او علي حد سوء,0,0
0,تبع فليسطنيه فرق شعب تعو خلي يموتوينتا كرو لفط برك,0,0
1,طبع دمشق هيه حفظ وحد كره ارض دلع ومناديلا شام شو بدن احل,0,0
1,يخت بعد شوي خلي وحد عرف لعب عزا لزق,6,1
0,لعن الل وعل سلم او نظر الك با احس قحب صهي,0,0
1,ولل عفه علج عبل تسو خير طلع احس هوي نسس,0,0
1,شكر علي كلم حلو عمن اهل عمن حبو عمن احس فخر,0,0
0,دزير قضت علي عطف معا انت وحد,0,0
1,شفت بمل نصر برح كلش نعم ترف صرح كمر ضلم,1,1
1,بنت جمل حبت ويد شغل معا تعه,3,1
0,انت عشن كلم عمن اذا بغت كلم عما كلم حرم مب كلم لغم خبث انت وين ويش اصل اكد اير او شمي صح هه,0,0
0,طب كس اخت صين نيح هيك؟,0,0
1,ولل حبو وعل رسا شعب كمل عيطولو عمي تبن,0,0
0,هول عفش كذب دجل طول عمر,0,0
1,فدا,2,1
0,نسي ايش ولل ضحكو نسء عرب صدق نفس ان عند نسي حزب نضل نسي كثر حقر راه عرب تشف تخلف وارهابيه راه عرب سبب نرن فتح علم علي نقل نسي غرب قلد نسء غرب عذب عرب سجن,0,0
1,اي اجد حلل لكل امر يلي زعج وطن ويل عم هلق نفس يلي سكت زمن بشر طرب تحه كمن اي يدب سنه تخل سور رح تصر جنه بده وقت وهل الش حيل همو محب بشر فكر الش يلي صلنال كتر نيح نسب لبق ظمه يلي سقط,0,0
0,كنو سيد اول جمل واضع جدا تعض عنه فست وفر جدا جدا,0,0
1,فلغ وعر بزف الل شحل ضحك ميمكنش كنبغ شكر هيم وعل علي فلغ,4,1
0,شو فيد اذا قلب سود الل قبل نكم صيم صله يشل قلب شده,0,0
0,رفق وكن يرو هوء شيط عجز ياشيطانه مجد شيط يزل حسن او جهج شيط مجد ثان صدمج حطب جهنم منواحب قوم حشر عهم كنت مقراتوالحزبيه سيب رزق خرد نقل برث ونت لاي منوالشعبيالعراقي سبب سبب شبه ياخنزيره تفا طول ملء ارض,0,0
1,عسل ولل انا يسط امن حيت اشف وصر عاك,0,0
0,صبح منشوراتك قزز بعد حد,0,0
0,تحط عصك ايخص اول ثان عمن اوع منك ثقف ارق ثقف ربع خمس انت حشر جاي طلع شهر علي حسب عمن يخي اوع وخل غحل دور نشر فهم,0,0
0,جربوع بلد تحل زرع فتح دول ممر جيش ارض ، يصر وطن لجء حتي يت، سعت اخر فيك حضر سيد بلد ملم خريط بلد شرح بعه غرب ولب شوك بعو قلب نفس وسخ وعص كتر علي كبر عقد حقد وسخ ارض,0,0
0,نتو اتن بضن متتعاشرورش ولد وسخ الا رحم ربي اهو قولتل زعلش,0,0
1,قيد صنع اوط,0,0
1,حلج حلو قلبج,1,1
0,اغر نسي,0,0
0,خدم ناس توقع عكس مكن عقد امر,0,0
0,شمكار سوفج ظسر خصه حبس وسز باش رجعو نقط صفر ظسرو عدء وطن نعل الل وعل,0,0
1,الل يعز ترك,0,0
1,مكرهناش دير حزب دير عاه شبب حنا صوتو عليهوم,0,0
1,نعم منك بنت اصل حرم,0,0
1,ماشاءالله عيونهاوتناسق لمح تجن,3,1
1,ان شاء الل ان حكم جدد خير,0,0
1,يمكن ساذ بغا يمد ثال حي لماسعفهوش لحظ نجح اول او باك تاع باش يعط عزم تحد حب درس لان نجح احا كثر يتي فشل فعل انه شجع ربي كمل علي واش راه صمم قبل ان شاء الل وفق جمع,5,1
0,شرف فضل طال عمر خذل علي ايه الل رزق اكو فد اعد عرف فاشنسيتا ذيع ندب سوق وعل شنو ايه اني خيف يجي اليوم اقج رقص ايه,1,1
0,انت حرم عقد ونس وذن ثقل ومش وزن الف وسق ملك ناس لكل مش نضر امر حضر بش تغن ولي وشف علي جال ناس ثلك تبق امه عرب ديم خلف تكر بعض فكان فضل انه تغن تحب تغن ونت تضم فمك وتس خلص فكر وصت عاق عرب رحل رحل رحل رحل رحل رحل رحل رحل رحل رحل رحل رحل قسر ملا كرث تبل يهم ونس,0,0
1,راه شرف رجل ارض,0,0
1,عمر سمع صحف سرق جمع باي بلد حتي كبر جرم يمس صحف قبل وضع علي جبن حيء واستحياء الل,0,0
0,دول حكم قرر حكم تفد وطن بعض اخر ماتستفيد اذا غلب تضرر حكم عدل,0,0
0,حلفو حلفو قيق طيط قدكم عرف يمن نقل قيد عيدروس زبد رءس جنب وبالشمال قءد عبدالملك حوث وان صلحو حكم قدر خين وقد رحن يمن نفق كلن جنب شمل شكل حكم رجل فيء حبو الل رسل حبو وطن نصر او موت بذن الل علي,0,0
0,خضع حتل اصل نزم,0,0
0,كبر عده يمن كبر خءن كبر فسد,0,0
0,فلس قتو تله صهو,0,0
1,ربن صلح حال بلد رب علم,0,0
0,بصح صح اده وجه دير خره فتو يام وجه بند,3,1
1,جدت نور بيت برك خير نسو وتي داء دعء صدق كانت جدت سبب جمع عءل جمع بعد موت حمدالل ان خلي درك الش صبح حرص علي جمع عءل سبع عءل تشت وفه لجد او جده وقل وصل حفد,0,0
1,الل رزق زير لهالمناظر بدع خضر ورد بري شلل سمع صوت ماء جري شيء جمييل حمد لله الل حفط ارض يبر نفس طيب جمل,0,0
0,هه روك نغل خنز ، يلل اخت ومك تعط خلج ، ياك قصد تاع بني علي سيح جنس ، وبن وين ترح تلق ارس جنس ، ان كنت رجل فند ذلك، ذكر خلف جنس خدر شيء عمد قصد,0,0
1,جعل اشف اول جال وكل كان,0,0
1,نسي حقق تدع انه افي مره ظلم انث جمع قيد رحل نسي حقق حرم انث قرر ان كانت قبه حجب مفرعه، حره وكل دعم,0,0
1,حفظج الل علي وبر بيجتستاهل خير كله,0,0
0,كوت هزل,0,0
0,عند صرر عجب علي حال اثب فكر ان رجل حيو كبر,0,0
0,وين رجل ولد بحر زرق ولا فلح ركج ولد صغر نسء,0,0
0,يتو عهر صحب,0,0
