clean_text,labels,dialect_id
نفتخر بك.,1,5
لكن اغلب الجزائريين يقولو زرودية علي الجزر و المغاربة يقولو خيزو,1,12
انا عرفت ليه زمان في الجاهليه كانو بيدفنو البنات وهم عايشين,0,1
ماهما بالحكومه الفاسدين وظفوا قرايبهم,0,4
كفووو عليها,1,8
الله عليك يازول ازبوع ثاني وتصير. زول حقيقي,0,10
هنيئا لتونس بهذا الرئيس الرائع و الفصيح الذي سيجعل تونس الي جانب جزائر عمي تبون تخطو خطوات عملاقة و تغوص في زيكو واد الحراش السيدة ما عرفات باش تبلات عيات ماتعمل اشارات ليتم انقاذها لاكن لم يلاحظ احد,1,12
لي زيارة ان شاء الله ف الشتا من زمان اتريا المكان يجهز,1,2
كلب يربي في كلب كلبة تربي في الكلاب,0,0
انتا يا مشاطة الخواجات تخت مركوب في خشمك وتسكت زول ما نافع وجاري ورا مطامع شخصية قصاد كرامه وسيادة شعبك,0,10
مش شغلك يا مواطن اقعد واسكتوكل خبيزه اذا جيعانهاي حالة حكومتنا الرشيده.,0,4
صدقوني لا فما ترحيل و لا شي بالعكس اعدادهم ماشية و تزيد و الولادات ماشية و تزيد قبل كانوا كيف يشوفوا كرهبة الحاكم متعديا يهربوا و يتخباوا توا ولاو عادي ما يهربوش ولاوا مطمانين و جوهم احلي جو,0,12
بتفكر حالك بتنكت يا خاين ؟,0,5
الي يقولو خسارة و قاعدين يستغلو فاها علي الانتخابات و علي كادوريم تي شبيكم راهي مشات لقمة المليار متابع متع صناع المحتوي لفاها امور سياسية لا شي,1,12
نعلت الله عليه من يمه وبدت لعماله حاله حال لبقيه وحاله حال صدام وحاله حال لهسه لازمين الحكم انته صراحه هواي تبالغ بنشرك وعبالك عالم ماتعرف ولا عاشو مئسات الحكام,0,3
تركيب صور فوتوشوب نحن سيدنا رجل صقر مقهورين نزل علي خشوم كم. ربي يحميك,1,6
تشتيلك حمول يركبك,0,13
و من دمنا قد صبغنا رداء رفعناه فوق البلاد لواء,1,12
حضرتك عم ترجعي فينا الامل. شغلك عم يترك بصمة في شتي المجالات الاجتماعية والانسانية ،وخاصة تمكينك للنساء يللي عم يغير وجوه المجتمع، لجهودك يللي عم تحيي الامل بكل قرية ومدينة بلبنان. عم بتشتغلي بقلبك وروحك لخدمة الكل. نحن معك، نفخر فيك بكل خطوة بتعمليها لوطنا. حفظ الله لبنان وشعبه وجيشه .,1,5
ماشاءالله تبارك الرحمن عقل وجمال واكسنت كاملة و الكامل الله ✨✨,1,9
عساكم دوم في خير ونورتوا داركم ♥️,1,2
لاتستفزيه لا يدئك بدن يهز كيانك,0,11
كريه,0,8
مكرهناش دير شي حزب دير معاه شباب حنا صوتو عليهوم,1,7
برافو عليك انتي اقوا بنت في العالم ❤❤❤,1,8
صباحك مسك يا اطهر بقاع العالم ربنا يكرمنا بزياره لاقصانا لا اله الا الله,1,8
الصراحه انا تعبت منه الوهم والتخلف والدوه الفاضيه انا راجل جاد بي معنه الكلمه من بنغازي راجل محترم هادي شكلي مش شبها حاب انتعرف علي عائله متحرره انكون صديقهم قبل كل حاجه واصحاب انكونو امعا بعض او اتكون بنت عزباء او وليه كبيره ف العمر عادي معندش مشكله الشكل م ايهمني والا اتهمني حاجه اهم حاجه الاحترام والاخلاق والتقدري والثقه والسريه تعبت بكل منه جو الوهم قبل كل حاجه فتره تعارف نتريحو البعض نتلاقو ف مكان عام انهدرزو ونتعرفو اكثر علي بعض هضا الي نبي ابصراحه,1,6
اللي بتقول شباب افرحوا. انتي منافقه المفروض تامري بالمعروف وتنهي عن المنكراو سكري تمك بكون افضل من حديثكانتي بتقبلي بنتك ترقص وهي شبه عاريه مع شباب محرمين عليها,0,12
ام حيدر مو وجه نعمه هسه خدامة عد اهلها هذا مكانها مو مال بيت ورجال,0,3
الفيس كل ببيض ويضيف للعالم هامله في دبي الوقاحه والرزاله,0,11
طيب ما يحافظوا علي ده بدل ما يتجبروا و يتبطروا علي النعمة,0,1
الله يقدرنا نشكر لك ياشيخ محبتك ل لبنان و اللبنانيين علي امل عودة لبنان الي بريقه الذي يستحق .,1,5
كل الشكر والتقدير للسيد رئيس اركان الجيش المحترم لتثمينه لجهود ابناءه المقاتلين,1,3
لو الكل بفكر متلك سيدة Josiane كان لبنان بالف خير ❤️,1,5
لان جمل الجن الكبيرة ما تقدر تطلع من غير فلتر والا البنت ما تحتاج,0,3
ويخبطك الادز,0,6
فعلا قمه في الرقي يعني مختصر ولا يتكلف واجد ولايقول تفاصيل مالها داعي مسترسل واضح واتوقع كلشي مفهوم بدون اي زحمه شكرا استاذ تركي,1,9
لان راية النسوية هي العهر فقط وهم لا يهتمون الا اذا تعرت المراة وخلعت الحجاب.,0,10
تفو عليك يا خانزة لكان جيتي مراة تعاوني والديك مشي تحشمي بيهم الله لا يربحك,0,0
جمدي فشخ و ملبن جامد اوي اوي و ان نفسي فك عوز الحس لك,0,10
هذا هو فخر العرب,1,8
كل دي طيذ حلوه,0,10
بسم الله ما شاء الله ربي يحمي جدتك من كل شر و يطول في عمرها و يخليهالكم لكل❤️ جدة تونس الاولي,1,12
وبعدين وتي روحك لجهنم وبئس المصير,0,6
الحمد لله علي سلامتك .الله يحميكي,1,5
المراه نصف المجتمع المراه اكيد الها دور انها تشتغل وتطلع ولا يوجد تميز بين المراة والرجل خصوصا انو العادات والتقاليد ما بتسمح للمراه انها تشتغل وانو المراه وظيفتها انو تتزوج وتنجب اولاد وتهتم فيهم برضو مثل ما الرجل بيطلع وبيشتغل لازم المراة تشتغل ايضا والزوج يهتم بلاولاد هاذ الاشي حق عليهم همو الاثنين وما بصير العادات تحكمنا,1,4
انه لو عايشه عيشتج حتي طفل واحد مااخلف بس اريد افهم يمته تبطلون سالفة الطفل من يجي راح يجي رزقه وياه؟ تري ماكو هيج فلم الله المن انطاكم عقل بروسكم؟ هيج حالتكم وتكودوهم وبعدين ينحرمون من ابسط حقوقهم ك اطفال,0,3
بتستاهلي انتي لحد الان كل فيديوهاتك محترمة ومحتشمة ومضحكة ❤️❤️❤️❤️,1,11
الشعب السوداني اصبح واعي ولا يسمع لامثال هؤلاء العملاء والخونة والمتمردين والقحاطة وصمود اجمعين يارب ،نعم هذه. اوهام وهلاوبس عملاء وقحاطة. ومرجفون,0,10
الجبل نعمه من الله البحصل ده من ضعف الدوله الماقادره تستخدمو رؤساء الحكمو السودان كلهم ماعندهم حكمه عشان يستخدموه لاصالح الشعب السوداني كلهم عماله وفاسدين الحكم ماعايز ضعف,0,10
الوطن رح يحضن الكل الزعلان والحردان والواهم والحالم الكل رح يستيقظ ويلاقي نفسه بحضن الوطن,1,11
انارة الطريق امر ضروري ثم ازالة البسطات الله لايضر احد,1,11
انا اللي حيرتني ههه تم تم تبدلت لبسة نتع نادية من ماغو للابيض و هي تهدر مع يماها في نفس اللقطة كيفاه ما ينتبهوش لهدو الاخطاء,1,0
يا زينها من كشته تلفزيونية و ما زانها الا وجودكم الراقي يا مبدعين,1,2
دخيل رب لبنان شو منحبه ومنموت عاللبنانية وكلامهم ولطفهم وذوقهم وستيلهم في الحياةتحية للبنان الحبيب.,1,5
انتهي الدرس يا غبي ده اصبحت صاله مصارعه مش مدرسه,0,1
لعنة الله عليه الي مزبلة التاريخ,0,8
شكلك من التوانسة البائعين تونس للافارقة مالك ومالهم نشاالله يموتو توا لا رحمة علي الظالم والمحتل .,0,12
ياعمري علي الحاجة البركة ربي يحفضها ويطول في عمرها ويعطيها صحة علي صحة بهذون مزال الدنيا بخير,1,0
عراق الخير و البركات العراق الذي يحتضن جميع ابناءه الكرام,1,3
ربنا يعم الاستقرار و الازدهار علي السودان اعانكم الله وثبت خطاكم,1,10
انطم واسكت,0,8
الفرق انك كنت لابس باروكه و قطيتها,0,2
العكيد انت في القلب ❤️,1,11
والله عيب يحط حاجز بينه وبين شعبه ويسلم عليهم من بعيد وكان فيهم جرب هاذي الحركه اول مره نشوفها تصير بالعالم ما عمرنا شفناها وفعلا ان رجعت العبوديه للكويت من مسك مشعل الحكم,0,2
كون ربيتي راكي لقيتي هي تكبر في ترميها وتظل تنعت فيهم في بالك علاش غير علي الفتن ماتالي راهي اخنز بلاصه في الجسم وانت عاجبك الحال ودرك اندبي عليها خلي يربيها الحبس,0,0
يازين من يمثل الامارات❤️,1,2
ردونا احنا الظالمين ارض الله واسعه واحنا مش ناقصين مشاكل ولينا ضر بناهم,0,12
نحنا نفس الطريقة و نفس الفاحات اما ك نعصرو الهبيزة نرموها في الصوص تطبخ درج و نطفو عليهايعطيك الف صحة تسلم الايادي,1,12
لوكان مدرتيش الكحلة في حياتك مراهمش يقولو عليك,0,0
المرء محقورا دايمن تحواس علي شيكور باش سلكها ويخودها,0,7
احمدو يالديوووثث روح عالمي,0,2
ارقي انثي بالعالم,1,9
هذا العرض في باكستان يا كوردي يا ابن السرطه,0,9
اخلص يا حج الناس قرفانه التصريحات اللي عالفاضي,0,4
قانون الارهاب والجرائم الالكترونية لحماية منظومة الفساد والاستبداد.,0,4
حي ذا العين,1,2
وزراء و كتاب دولة يعملون بالبيروقراطية الحل الوحيد هو جنرال من المؤسسة العسكرية التي نثق بها بالتعاون مع المخابرات و سترجع كل الاموال المصادرة و المنهوبة الي الخزينة في ستة اشهر ثلاثة وزارات يجب ان تعطي المؤسسة العسكرية هي وزارة الفلاحة و وزارة التجهيز ثم وزارة املاك الدولة و ستري كيف ستتغير الاحوال مع العلم لقد مللنا الانتظار لان المدة طالت,1,12
لان حكومتنة المجيدة مانها فاضية عندهم معرض الكتاب مشغولين شو بدهم يلبسو مشان يفرجونا الساعة والكندرة تكون ماركة,0,11
ربنا يفك كربه والله من الناس المحترمه والجدعه جدا,1,1
تستاهلي وسام ملكي الله اوفقك لكل خير نتمني نتلقاك مباشرة ان شاء الله انت مفخرة المغرب,1,7
هاذو هوما النسا تاع الصح,1,0
انتي ايش دخل امك يا بنت الحرام كل يوم تدخلي راسك في شي مايخصك,0,13
القذافي صقع عليهم كلهم و ليهم الشرف ينحطوا معاه في مقارنة او حتي في صورة,1,6
تهنينا منها شوي كون درك راهي بلبوركيني وفلبحر دور,0,0
انا تونسية و الكفتاجي في اطيب من يلي اكلتو انت لان هذا في صحن بس في كسكروت كفتاجي يعني كفتاجي في خبزة و هو اقل حرارة و يشبع بسرعة يعني حرفيا لما اشتري واحد اكل ربعه و اروح ادور مين ياكل الباقي,1,12
الله لا يردهم بجاه النبي,0,12
مسكين عمي تبون فيه مرض الخراف,0,0
اهين جاكيتك يالزرقي,0,9
شهيتني يا وردة وخيتي ربي يباركلك في صحتك,1,12
اي والله صح شحاطة اخر زمان مين معي,0,8
توسيالي تدي كلش ببلاش وهو جاي يقلي الشعب يبذر الخبز الخبز ثاني نحيوه علي الشعب وزيد الاكسجين ديروه بالدراهم,0,0
نبكي كل مرة نتفرج علي خاطر ما عاشوش معانا برشة و علي كل لحظة ما استغليناهاش و تلمينا معاهم الله يرحمهم و يغفر لهم,1,12
ياخي الله يسعدك يا ذو الكفل انت والشباب اقسم بالله فخررر وعززز الله يعزكم دنيا واخره,1,10
نسمع قسما الدمعة في عينيا . لا يفهمها الا الجزائريون ⁦ ⁩⁦❤️⁩,1,0
ايه القرف دا,0,1
عقلك عقل ذبابه كلها كذب ومن يصدقها فهو يلبي رغبات وشهوات نفسه,0,13
ههه ههه والله تحسب رانا فالسبعينات .مازال نفس التبهليل والتبهديلخليتونا ضحك فالعالمولايات منكوبة من الفيضانات .ولايات لا يوجد بها ماء منذ اكثر من 20 يوموالباقي افضعوانتم تتحدثون عن قطار قديم وسكة قديمةعار وعيب العالم تقدم واحنا مازلنا ندشن رحلة عادية او اقل من عادية,0,0
مفروض تغيير كل الحكومه مع العليمي,1,13
الشايب لما يتمرقع ههه,0,1
كون كانت مغربية دابا كون حيدات المزيكا من الفيديو و بدات تادوي علي كيفاش الراجل خاصو يخلص عليها العشا و اندرايف حينتاش هي ملكة جانسي,1,7
لبنان موجود كدولة منذ مئة سنة واذا لليوم هذا لم تتكون هوية وطنية فهذا يعني انه ما رح تتكون بعمرها,1,5
اصدق منثة علي الميديا في نقل احداث الحرب بدون مظاهر كذب وتلفيق شكرا ليكم والف شكر لله ولجيشنا علي هذة الانتصارات المتتالية ♥️♥️♥️,1,10
رايت الهوارية جميلة شكرا ليكم واولاد وبنات تونس واولاد قيروان تبقي تونس شامخة الراس بيكم انا اصلي وسلاتي من كسري الغالية,1,12
دابا قولوا ليا واش هذا رئيس دولة مكملش حتي شمكار في الزنقة,0,7
والله غير تتشلوط بجهنم,0,4
بنات حرام مارضين يبطلين تصوير وهباله، قسم بالله هذي الايام نرجع للجاهليه وندفهن احياء افضل، قلك يواكبين الانفتاح والتطور، عليهن لعنة الله وهلي الاهل يلي مايراقبوا اولادهم وبناتهم,0,13
ان شاء الله بحياتك ماتشوف السلام يا ناكر الجميل,0,2
لعنة الله عليكم عاد المؤسسه اغلي من دماء من سقطوا اليوم,0,13
يا جابر الكسور مقال ينعي الحال ويعصر الدمع الجاف.,1,10
بلحة وعصابته كلاب حراسة صهاينة رحمك الله يا محمد مرسي,0,1
افديك واحييك ياحارث لئنك اولا ابن عمان الشقيقة وثانيا اضهرت التراث والموروث الشعبي والعادات والتقاليد اليمنية اكثر من اصحابنا احيي السلطنة واهل السلطنة واحييك في بلدك الثاني اليمن,1,13
صبحي ده سكر بهجة البيت,1,1
كسمك شرموطة,0,8
مهندسي من القله كلكم مشطوبين,0,4
عملتوها ترند هي هيك بدها سعدانة,0,11
اي المجموعه ملامحها ملامح لصوص وقتله ولحم راس،,0,10
"بحالك ماعندهم عقل و لي تبعك ما عندو عقل , واش الزبل جاي كايتبورض عليك فبلادك و مني تقول اح و تغوت تولي باغي تدير الفتنة , و هي نخرجو حنايا من هاد الارض و نخليوهالهم باش يعجبك الحال , يمشيو يقودو و سير تا نتا معاهم مشيا بلا رجعا",0,7
راك نت لعزيز علينا الله انصرك عاش الملك,1,7
ماشالله بصراحه شو ماكان لون عيونك راح يكون حلو لانه السر مو بلونهم برسمتهم ووسعهم. رسمتهم متل عيون الغزال,1,8
فاتي عرض عندك هبال كملتيني مقديتش حبي,0,10
بزمتك دا منظر ولا صوت مطرب اقسم بالله ما حصلت سواق توكتك,0,1
يخي شعب كحبة محد يطلع عل حكومة خرا,0,3
مراة شجاعة فعلا هي لي انجبت لنا رجال شجعان هالسيدة ومثلها هم لي عملوا رجال مقاومين شجعان,1,8
صح الله لسانيك وبدنيك وقلميك المبدع ✍️✍️✍️,1,13
لابد من ااتحقيق في الاراضي. اامنهوبة في ولاية اريانة رواد. فيهم ناس معروفين. وحدهم. يعملوا ملكية بعد الاستلاء علي الاراضي ويبيعونها مثلا ارض ااتريكي اامتحيل. معروف كان. يعمل معاه وخانه. مات. الاخير وبقيت املاك خيالية. لهؤلاء. . ️,1,12
اهين ام الكرنج,0,9
النشيد الوحيد الذي يبدا بالقسم (قسما) ❤ربي يفرج علينا نحبو بلادنا بزاف,1,0
ونعم باالله القوي المتين. ويمكرون ويمكر الله والله خير الماكرين,1,12
اذاك احسن حل عملوه يعطيهم الصحه و هوما كل مره جايين لتونس ناقصين مشاكل احني يرجعو منين جاو.,0,12
ابو يحيي نوري، هسا طلعت مشكلة المجلس الكوتا؟,0,4
منوره قمر,1,13
دة ينجلد وينطرد شر طردة,0,10
طيب احكي زين الكردية مش الاردنية كونك تفتخري فيها معلش حاولي,1,4
دي فاجره من زمان,0,1
هاي بنت القندرة محد يركعها نعال علي وجها كلة منفوخ انوب اطلعلنة وين الخيسة خربتو سمعة البلد بهيج نماذج خايسة,0,3
حقارة عينك عينك ‏والبسطار علي راسك وراس اللي داعمينك يا امعه,0,8
اشكالن شو بشعة,0,5
نحن مع قرارات الرئيس ابو مازن واللجنة المركزية,1,8
بنحب امبارك وبنحبك انتي كماان وبنحب الدنيا كلها,1,1
مجحشين كانو حلبه مصارعه مو ملعب,0,11
خاطري فوحده زيها تهزبني توا,0,6
لهجتها هي واهلها يمنيه 100٪؜ من وين لوين اماراتيه! والمحتوي لايناسب عادات وتقاليد الامارات ابدا ابدا ابدا.,0,2
صوره دي في نتيرتتي بس وطريق نيالا زالنجي اما في اماكن تانية في الجبل م حتصدقها نحنا عندنا اي حاجة يتمناها الانسان من طبيعة وغيرها لكن للاسف,1,10
هاذو سلالة خريج بيوت الدعارة ولي احبهم هو منهم,0,12
الست المصريه رقم ولحد في النكد,0,1
الله يفرج هم كل اسير بخروجه من سجنه وكل ام واسرة تنتظر خروج ولدها من غياهب السجون,1,13
تاج الراس,1,7
عيد مبارك مجيد لكل احرار وحرائر فبراير المجيد ثورة ال 11 من فبراير ، ثورة الشباب الشعبية السلمية ، ثورة التحرير واستعادة وطن,1,13
نبي كلب مطيع حتي دبدوب عادي مهم ابعت خاص صور زبك راقد في انتظارك,0,6
يا ريت ترجع الايام دي تاني الله يرحمه دي ايام ❤️,1,1
جيشنا دا اتجة نحو البل بصدق وقريبا ح تتنهي هذة الفوضي جيش واااحد شعب واااحد اللهم انصر قواتنا المسلحة الباسلة في كل مكان نصر من الله وفتح قريب جيش واااحد شعب واااحد,1,10
والله بقرا بقول زي الخطاب دا حق منو يشبه ذو الكفل لم لقيت التوقيع تحت قلت ايواا هو دا ذوالكفل الذي نعرف الحمدلله والشكر لله ذلك الفضل من الله عقبال كل السودان امن ومستقر وخالي من هذه المليشيا الي الابد ياارب واللي مر علي السودانين تاني ما يمر عليهم ولا حتي في الحلم,1,10
ونعم الدكتور الخنبشي كفوا سلمت يا سالم,1,13
اكيد الكلاب ادورو بعضهم ان شاءالله تلقي كلب يتجوزك يا كلبه,0,6
من صغري نحوس لبرور في الغربة عديت ايامي درت البلدان كي المخمور نشوف في خيالك في منامي نشوف في ذياب عليك تغور نسات الي ماليك مالي من دمعاتك بناو قصور و نساو احوالك و احوالي نرجعلك ديما ديما و نفرفط فارح ما نحير في زناقيك لقديمة ما ماتت البارح نرجع للات البدور فني و غرامي بعرقي نكبر صغاري و نسقي نواري مهما دارت ليام تنسي يا بلادي لمحال مهما غارو العديان و الله ما يعيش فيك من خان مهما دارت ليام تنسي يا بلادي لمحال مهما دارت ليام ترجع زينة البلدان بلاد الحارة المنزل و جارة جبل بو مخلوف زيارو بلا لوف حزب المهدية و الفسقية و الملاسين سيدة المنوبية بنات بلاد الزين و القد والعود الشايح والسور الطايح الي بايت ساري يروح الفجاري عارف اسرارك الي مجرب كارك بلاد بوسعيد الباجي مكحل لغناجي المسمية و ام الزين الجمالية والخمسة الي لحقو بالجرة ملك الموت راجي لحكومة ولا العركة المرة المشهور الدغباجي مهما دارت ليام تنسي يا بلادي لمحال مهما غارو العديان و الله ما يعيش فيك من خان مهما دارت ليام تنسي يا بلادي لمحال مهما دارت ليام ترجع زينة البلدان,1,12
قوه تدوم,1,13
القضاء الاردني دائما عادل واكتر بلد موجود فيه العدل بلقضاء وحرية التعبير هي الاردن الحمدللهالله اعلم شو عامل وشو التهمه بكل الاحوال الله يفرجها ع كل مظلوم يااارب ويديم الامن والامان ويحمي هاليلد من كل دجل وتضليل .,1,4
اي طز اشو يعني,0,11
صدك مبينه انسانه مثقفه وراقيه وسبحان الله تدخل القلب شكد اكو مرشحات ومرشحين ابد ماحبيتهم بس مبينه انسانه تحب الشعب وتحب تنتخب حتي تخدم الشعب,1,3
وكيف قعدت تسعة اشهر وحملت بعدها وقعدت 5 ساعات وين عايشين هذم حتا في اوروبا مافي الخبر هذا يعلموها الجيران او احد الاقارب وهذا دليل علي شيء من اثنين اما انهم عائلة بيئه اصلا او ان في تواطؤ في الجريمه من افراد اخرين من العائلة ومفروض كل حد يتعاقب بما ينص عليه الشرع الاسلامي وليس قانون نابيلون وشيء اخير مش دفاع عن شخص بس المجرم الحقيقي هيا الام حتا لو معترفش بالعيل كانت تقدر تثبته عليه بعدة طرق ويجوزها غصبن عن خشمه لاكن تصرفها هذا دليل علي قلة عزيمة وتمكن الشيطان منها واللوم الاكبر يقع عليها هي,0,6
راجي الزيت من غريان,1,6
شوف بناتناا مساكن طماعين. نتمنااا من كل بنت قالت ندي زوج من خارج الجزائر. ان شاء الله تقعد بايرة,0,0
ترمتك حلوة ابي زيها,0,10
فكرتني بدار جدتي ماشاءلله ان شاءلله ديما ملمومين في الخير مااحلاكم,1,12
مسخره برعاية حكومية والنعم,0,4
يا مسؤولين يا شاطرين لا نطلب منكم ماهو ليس بالمستطاع، اجلبوا شركات استثمار هي تتكفل باعادة التشغيل والمعدات اللازمة لذلك انتوا ارتاحوا، وكل ياخذ نصيبه من الشركات المساهمة والباقي لخزينة الدولة حصرا، حصرا ها,1,11
مباركه مافيبالهاش المهاجرين مشات عامله وقفه علي فنزويلا مافيبالهاش بتونس والتوطين,0,12
انت اكتر حدا مكولك ومطبلجي ابلع راجل وسمعنا سكوتك,0,11
الله يحمي الاردن يا رب ملكها وشعبها يا رب,1,4
ريته صحه وعافيه مطرح ما يسري يمري,1,11
تخبل,1,3
اخيرا حد هيهتم بينا من ناحية التعليم ووزير التربية والتعليم,1,1
هذه ام الاربعة والاربعين هذه ام النصابين والمحتالين هذه راه تتقول لا قوة فوق جبروتها هذه مكتحترمش شي حاجة اسمها المغرب والمغاربة وجبات المغاربة علي المباشر,0,7
انت و زوجك ستدخلون مزابل التاريخ من ابوابه الواسعة.,0,5
والله افضل قرار الحمد لله عالوعي وعلي حسن التصرف,1,9
الله يسعدك يا بندر مثل ما اسعدتنا,1,9
حتي كان مات مات راجل في الميدان لاسلم لاساوم ع بلاده,1,6
لو انك واثقه من نفسك ما في داعي تصرفي كل هذا علي المكياج، عشره سانطي مكياج هذا بصير قناع يخفي مصايب تحته عدا عن النفسيه المحمضه الواحده لما تشيل المكياج حتي تلفونها ما يتعرف عليها ، حطي مكياج واصرفي وبكره تعنسي وتصيري تقولي ومضي قطار العمر,0,4
اكثر من معيب ان الدولة ما زلت تحضن الدويلة والي الجحيم قريبا,0,5
تحية لك يا فرح، تغريداتك تعجبني. انت قومية عربية اصيلة.,1,10
اخي العزيز المنطقة بحاجة الي مشروع سياحي امض علي بركة الله وبارك الله في جهودك الطيبة,1,4
ع كل كلب ديوث,0,6
لانها حكومه فاسده .,0,4
انا تونسي ليش ما تجربش الملاوي والبقلاوه والايس كريم وسلاطه مشويه وقفتاجي,1,12
تفو عليكم، را تدوزو عا من حدا شي حد فالطريق تدوخوه بلا ما يحتاج يكلس معاكم. و اذا عقليتكم هكا الناس كتشد جوائز و نتوما حاضيين معامن كالسة راه الخليجي حسن منكم، العفن,0,7
ويمكن اهم نتيجة للثورة برايي الشخصي هو نهاية الايمان بالنسبة لكتار بلبنان كدولة موحدة قابلة للاصلاح والحياة بشكلها الحالي. كان صرلنا سنين منحكي عن الفيدرالية وضرورة العودة لجبل لبنان ككيان مستقل، بس الثورة بالنسبة الي غيرت هالشي من طرح بديل لضرورة وجودية.,1,5
اذا كان الحكومه المصريه مخترقه ومفشوخه علي البحري,0,1
مالو هالاهبل بتلوللح,0,4
لعنه الله عليهم. كفره ومشركين,0,5
يشيخ اقرفتونا الله يقرفكم,0,9
ابداع فيه من التميز والرقي مايفوق وصف الجمال يمعن القارئ بانسجام بمافي لابيات من كلمات تحرك مشاعر الوجدان وتمنحه من حروفها طيف ابتسامه حاضره صح لسسسانك,1,13
دليل علي الاهتمام من الجميع,1,5
هادشي راه بزاف هاي راه مديراش الموت في بالها,0,7
يااريت لكن عاادي طزز وديماا طزز,0,6
كلا ب في بعضكم,0,6
وين هذا شلون نكدر نتواصل وياه,1,3
عوي يا كلب عوي,0,6
عيب تكذب الافارقه قريب يولو اكثر منا في تونس ولا مكش تشوف,0,12
ياشيخ اتنيل كتك نيله هرتل هرتل,0,1
ههه كي انت كي هوا كلام سكايرييا,0,0
ما شاء الله تبارك الله الله يزيدك علم وينفع بك رب العالمين فخورين فيك,1,9
ما بيضحك غير الحمير، الضحك بدون سبب قلة ادب,0,4
هذا الشاب كي تسمعو يهدر من اول مرة تحبو سبحان الله. فصاحة لسان .حفظه الله ورعاه وبارك في صحته,1,0
والله المقزز هذي العقلية وهذا الاسلوب,0,9
الله يرحم هديك الايام ، كانت ايام الخير بهالبلد,1,11
ما شاء الله عليييه اكتشفته بالغلط اول مرة اشترك بقناة بعد فيديو واحد لازم اقيمهم فترة بس هذا اذهلني,1,9
جميلة جدا وجذابة,1,5
لو فعل في منا كلام هذي شيطان مش انسان جبولها كلاب الله يخدها,0,6
وانا سؤالي للشرع شودخلها فرنسا بطيزنا,0,11
هاي شمسوية بي مسودنتة مايعرف شيكول,1,3
سوريا الجميلة بلد الخير بتستاهل بس السوريين يلي بيحبوها من قلبهم وبيتوجعوا اذا شافوها مجروحة وعم تناذي,1,11
لتنين اخرا من بعض,0,8
تبقا قلو للحمار ابو لبيش يعيشك عيشه هنيه شو بدك كون فيكون شو معو لعصايه السحريه لهلبد اذا انت طلب ابنك شغله وماحسنت تجبلو ياها شو يعني بيتبرا ابنك منك حاج بقا,0,11
سير حرر بلادك من الايرانيين عقب تعال تكلم . او عادي تطلع انت منهم اصلا متحوث,0,2
نحن في تونس نحب ماكلتنا علي الاخر احسن من ماكلتكم لحظه هو الكسكسي علي الاخر علي الاخر مكرونه بالصلصه بلينا علي الاخر وذوم الطبخات الثلاثه اللي قلتهم التونسيين من بلدي هي بيتها بلدي تونس,1,12
انا تونسية و نفتخر ببلادي برشا و مرحبا بالكل,1,12
اهتم بشان اهلك ياسلتوح ابن السلتوح,0,13
الله يرحمك باحسن وانت باقي في لقلب و في دم لي راهو يجري في روحي الله الوطن الملك,1,7
يااخت توكل انا من رائيي ان انتي تبطلي تكتبي عن اي موضوع سياسي ، سواء محلي او اقليمي لا شان لك به بتاتا ، وابقي في صمت فانه خيرا لكي ‏هذه نصيحتي ! ‏لاني نظرت الي كثير من التعليقات وحللتها والنتيجة سلبية والسبب انه لم يعد لكي قاعدة جمهور ، والاخرين غير متقبلين ل منشوارتك.,1,13
علي الوحيد لي كيبغيك او يخاف عليك مسكين ضريف او هوا لي كيبغيك ديال بصح يارب تحفضكم من كل شر يارب ❤❤❤خمس او خموس عليكم,1,7
الله ينصرهم القوات المسلحة السودانية,1,10
هدي مريضه مسكينه الله يشافيها اما الجزايريات حرات مايديروش هاك,1,0
جب,0,2
هو الوحيد اللي يخلي المراة قيمة الحمد لله علي وجوده الله يطول في عمره ♥️♥️,1,9
فعلا والله صح لسانك,1,6
معرصصصه,0,1
بعد عمري والله ❤️,1,2
مع من مع هذاك الستيلو الي قاعد فوق الكرسي ههه,0,7
هبلتي اش هاد تقارب ولعري وفدار ديالها تقول زعما خوها تاقو الله,0,7
البنت بتمثل نفسها وكمان الشب مو معناتها كل البنات متلها وهي الفئه عنجد بكل العلم في منها ، اي حدا مو متربي بمثل حالو فقط!,1,11
توني ديال المغرب ديما العالميا,1,7
مياعا,0,11
معظمن فاهمين السياسة انها بس فن المراوغة,0,5
الله معك اوليدي تستاهل العز والخير لانك تحكرتي وضربتي تمارة وربي عاونك لانك وقفتي مع عاءلتك ومع اختك حنينتم لي تكلم عليك من نهار فصاعدا راه مريض الله يرزقك اكتر بكيتيني,1,7
المشكلة يلي عم يحكو ويشهرو هنن الشباب السوريين نفسن وعم يعممو الفكرة علي كل بنات سوريامن ستر مسلما ستره الله يوم القيامةولو كان تصرفات بعض البنات غلط مايعني ننشرن ونفضحن انت هيك بكون عم تسيء لسمعة بلدك وبنات بلدكعم يلحقو كم لايك وكم مشاهدة اخس بس,1,11
ياخوك اللهجة اوفر محرقي بس مشكور علي كل الي قلته اختك من البحرين,1,2
واش من ديمقراطية يا سي تبون انت مراكش مقنع بيها بركة من كذب,0,0
